0.000000000000000000e+00,-1.847693842320929647e-01
1.010101010101010187e-02,3.116767873677658285e-01
2.020202020202020374e-02,3.248099027955154150e-01
3.030303030303030387e-02,-8.183119941838354339e-02
4.040404040404040747e-02,2.496589097604017260e-01
5.050505050505051108e-02,3.102501457354235881e-01
6.060606060606060774e-02,2.889146658517684485e-01
7.070707070707071829e-02,7.185668679244775481e-01
8.080808080808081495e-02,3.539269831276831701e-01
9.090909090909091161e-02,7.327752184654193757e-01
1.010101010101010222e-01,6.778656581151392135e-01
1.111111111111111188e-01,9.080463806469982746e-01
1.212121212121212155e-01,5.749107012980980702e-01
1.313131313131313260e-01,5.203733050864380871e-01
1.414141414141414366e-01,5.881041785129170751e-01
1.515151515151515194e-01,5.593085711685009676e-01
1.616161616161616299e-01,1.019908500959342268e+00
1.717171717171717404e-01,9.654158230383402817e-01
1.818181818181818232e-01,1.184310982057300565e+00
1.919191919191919338e-01,9.534515052357798170e-01
2.020202020202020443e-01,6.578513736996781658e-01
2.121212121212121271e-01,9.849105894231444669e-01
2.222222222222222376e-01,1.168241838205372973e+00
2.323232323232323482e-01,7.592638356517136256e-01
2.424242424242424310e-01,1.012316888542313498e+00
2.525252525252525415e-01,1.192613439512201889e+00
2.626262626262626521e-01,1.076676953821682714e+00
2.727272727272727626e-01,7.171089886687802561e-01
2.828282828282828731e-01,1.162493998869413847e+00
2.929292929292929282e-01,7.796738256635694642e-01
3.030303030303030387e-01,1.194172286075829259e+00
3.131313131313131493e-01,1.051331911607114922e+00
3.232323232323232598e-01,9.487244211848907538e-01
3.333333333333333703e-01,9.297435143151319137e-01
3.434343434343434809e-01,5.763307578213336946e-01
3.535353535353535914e-01,6.747770752884111323e-01
3.636363636363636465e-01,9.207747099855552175e-01
3.737373737373737570e-01,5.793026728784386181e-01
3.838383838383838675e-01,7.375673175960621997e-01
3.939393939393939781e-01,7.106363852371201384e-01
4.040404040404040886e-01,4.412089859966764616e-01
4.141414141414141992e-01,7.922031324395465424e-01
4.242424242424242542e-01,4.497763456165221885e-01
4.343434343434343647e-01,4.777551186506841518e-01
4.444444444444444753e-01,4.089524214519650869e-01
4.545454545454545858e-01,2.669161546281668684e-01
4.646464646464646964e-01,-5.395843681517788204e-02
4.747474747474748069e-01,-1.044749821132912315e-01
4.848484848484848619e-01,2.353636869466720627e-01
4.949494949494949725e-01,-1.832928445239443982e-01
5.050505050505050830e-01,1.653938164408240152e-01
5.151515151515152491e-01,5.791267785449521338e-02
5.252525252525253041e-01,-4.320866630234640460e-01
5.353535353535353591e-01,-4.979105368774632834e-01
5.454545454545455252e-01,-3.967373041369082198e-01
5.555555555555555802e-01,-2.740703293396844487e-01
5.656565656565657463e-01,-1.603363170757896305e-01
5.757575757575758013e-01,-6.617255853479662164e-01
5.858585858585858563e-01,-8.013110578142740303e-01
5.959595959595960224e-01,-3.938433276549553885e-01
6.060606060606060774e-01,-4.643418672466401165e-01
6.161616161616162435e-01,-7.212842527074498911e-01
6.262626262626262985e-01,-8.046171836158331203e-01
6.363636363636364646e-01,-8.662741650596986753e-01
6.464646464646465196e-01,-7.519489919944813971e-01
6.565656565656565746e-01,-8.921039147339844266e-01
6.666666666666667407e-01,-8.713824329020528614e-01
6.767676767676767957e-01,-1.111741770797222584e+00
6.868686868686869618e-01,-8.812091749362560567e-01
6.969696969696970168e-01,-1.233437145313923455e+00
7.070707070707071829e-01,-1.028304451385736451e+00
7.171717171717172379e-01,-1.145296861694936386e+00
7.272727272727272929e-01,-7.963370427925566819e-01
7.373737373737374590e-01,-8.443433910468824966e-01
7.474747474747475140e-01,-9.702707343589415112e-01
7.575757575757576801e-01,-1.059284530833080717e+00
7.676767676767677351e-01,-9.102203742476353554e-01
7.777777777777777901e-01,-1.144206080579927898e+00
7.878787878787879562e-01,-7.922308221392810879e-01
7.979797979797980112e-01,-6.677927233382722205e-01
8.080808080808081773e-01,-1.005752611395082985e+00
8.181818181818182323e-01,-9.030052176989857848e-01
8.282828282828283983e-01,-1.010628026375677058e+00
8.383838383838384534e-01,-5.991692944901966245e-01
8.484848484848485084e-01,-6.879480498719161563e-01
8.585858585858586745e-01,-6.709415117572053999e-01
8.686868686868687295e-01,-4.512960703109737959e-01
8.787878787878788955e-01,-4.100004997996829492e-01
8.888888888888889506e-01,-4.853899100227542784e-01
8.989898989898991166e-01,-6.255046459538448067e-01
9.090909090909091717e-01,-7.792192332556144851e-01
9.191919191919192267e-01,-2.371260462335994523e-01
9.292929292929293927e-01,-6.923571517183608748e-01
9.393939393939394478e-01,-3.753268007822165298e-01
9.494949494949496138e-01,-2.756047863055599220e-02
9.595959595959596689e-01,-6.903798405666819460e-02
9.696969696969697239e-01,-1.236307415998510600e-01
9.797979797979798899e-01,-1.392790885825390124e-01
9.898989898989899450e-01,1.415080364345191188e-01
1.000000000000000000e+00,-1.728626778675869391e-01
